PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;man;15;19;13;14;18
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;vrouw;194;180;187;186;212
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;deeltijd onderwijs;man;2;2;2;2;2
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;deeltijd onderwijs;vrouw;52;43;48;60;71
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;man;11;8;7;10;14
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;vrouw;248;244;255;245;247
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;man;56;71;83;75;84
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;vrouw;406;451;420;422;477
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;176;219;253;278;320
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;587;604;648;724;869
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;man;2;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;vrouw;8;5;2;2;1
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;man;9;12;16;19;21
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;vrouw;93;92;91;90;90
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;man;27;18;17;21;19
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;vrouw;32;31;34;32;30
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;man;466;427;387;373;410
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;vrouw;158;162;168;155;191
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;man;112;120;120;117;127
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;vrouw;76;80;80;78;76
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;man;9;8;6;9;8
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;vrouw;29;38;36;33;31
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;man;60;53;64;52;62
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;vrouw;116;137;138;138;138
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;man;89;90;101;72;72
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;vrouw;247;245;280;274;292
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;man;84;96;91;91;80
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;vrouw;12;8;9;6;9
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;man;773;875;878;852;887
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;vrouw;33;43;49;56;59
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;man;724;848;861;853;852
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;vrouw;350;438;459;480;480
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;man;50;67;71;67;65
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;vrouw;2;2;3;3;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;man;246;286;292;331;349
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;vrouw;3;13;11;22;23
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;man;124;138;110;112;95
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;vrouw;8;16;16;16;18
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;man;91;84;89;79;80
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;vrouw;1;2;1;3;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;man;454;512;512;508;527
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;vrouw;14;12;14;25;19
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;man;197;191;172;164;156
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;vrouw;60;67;69;68;62
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;man;147;141;160;158;161
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;vrouw;69;83;80;75;75
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;man;217;233;237;237;262
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;vrouw;351;365;393;395;428
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;man;64;57;68;55;47
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;vrouw;2;5;5;1;1
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;man;470;497;514;513;522
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;vrouw;40;40;46;51;55
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39215;B Bio-informatica;voltijd onderwijs;man;94;104;107;106;104
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39215;B Bio-informatica;voltijd onderwijs;vrouw;25;42;45;35;30
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39280;B Built Environment;voltijd onderwijs;man;545;529;515;502;522
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39280;B Built Environment;voltijd onderwijs;vrouw;134;150;160;172;193
Groningen;0014;Groningen;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;man;1;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;vrouw;170;167;158;153;158
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;84;74;71;98;103
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;262;260;271;293;334
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;man;83;64;68;58;56
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;vrouw;44;40;37;35;29
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35525;B International Teacher Education for Secondary Schools;voltijd onderwijs;man;0;0;8;27;54
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35525;B International Teacher Education for Secondary Schools;voltijd onderwijs;vrouw;0;0;9;33;66
Groningen;0014;Groningen;reguliere inst.;master;01VU;Christelijke Hogeschool Windesheim;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;man;8;5;3;4;7
Groningen;0014;Groningen;reguliere inst.;master;01VU;Christelijke Hogeschool Windesheim;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;vrouw;69;71;29;27;24
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);49141;M International Communication;voltijd onderwijs;man;0;0;0;10;44
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);49141;M International Communication;voltijd onderwijs;vrouw;0;0;0;47;103
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);49291;M Interdisciplinary Business Professional;voltijd onderwijs;man;0;0;11;23;23
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);49291;M Interdisciplinary Business Professional;voltijd onderwijs;vrouw;0;0;16;7;25
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49130;M Master Sport- en Bewegingsonderwijs;deeltijd onderwijs;man;0;0;0;0;5
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49130;M Master Sport- en Bewegingsonderwijs;deeltijd onderwijs;vrouw;0;0;0;0;2
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49500;M Social Work (joint degree);deeltijd onderwijs;man;14;13;20;10;6
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49500;M Social Work (joint degree);deeltijd onderwijs;vrouw;35;37;36;34;27
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49115;M Physician Assistant;duaal onderwijs;man;20;21;24;25;26
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49115;M Physician Assistant;duaal onderwijs;vrouw;53;72;86;97;93
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;deeltijd onderwijs;man;12;17;19;14;18
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;deeltijd onderwijs;vrouw;28;55;56;43;29
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;voltijd onderwijs;man;5;8;9;7;9
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;voltijd onderwijs;vrouw;25;31;29;20;25
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49246;M Advanced Nursing Practice;duaal onderwijs;man;6;6;4;10;12
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);49246;M Advanced Nursing Practice;duaal onderwijs;vrouw;73;87;99;99;102
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;49501;M Kunsteducatie (joint degree);deeltijd onderwijs;man;0;0;0;0;9
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;49501;M Kunsteducatie (joint degree);deeltijd onderwijs;vrouw;0;0;0;0;16
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);49099;M Talentontwikkeling en Diversiteit;deeltijd onderwijs;man;6;12;18;14;13
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);49099;M Talentontwikkeling en Diversiteit;deeltijd onderwijs;vrouw;19;33;29;21;20
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);49099;M Talentontwikkeling en Diversiteit;voltijd onderwijs;man;2;1;0;0;0
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);49099;M Talentontwikkeling en Diversiteit;voltijd onderwijs;vrouw;3;6;1;0;0
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;sectoroverstijgend;sectoroverstijgend;49396;M Energy for Society;voltijd onderwijs;man;0;0;10;20;27
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;sectoroverstijgend;sectoroverstijgend;49396;M Energy for Society;voltijd onderwijs;vrouw;0;0;4;13;15
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen voortgezette bouwkunst;44336;M Architectuur;deeltijd onderwijs;man;31;34;39;40;32
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen voortgezette bouwkunst;44336;M Architectuur;deeltijd onderwijs;vrouw;9;9;16;23;27
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;taal en cultuur;voortgezette kunstopleidingen;44852;M Master of Music;voltijd onderwijs;man;29;23;31;30;27
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;taal en cultuur;voortgezette kunstopleidingen;44852;M Master of Music;voltijd onderwijs;vrouw;14;22;22;18;22
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;man;24;16;17;17;15
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;vrouw;18;20;18;29;40
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);40124;M Master Digitale Technologie;voltijd onderwijs;man;0;0;0;0;5
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);40124;M Master Digitale Technologie;voltijd onderwijs;vrouw;0;0;0;0;7
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);49300;M Data Science for Life Sciences;voltijd onderwijs;man;0;0;0;11;14
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);49300;M Data Science for Life Sciences;voltijd onderwijs;vrouw;0;0;0;9;10
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;man;38;26;19;11;11
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;vrouw;68;46;37;26;27
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;49501;M Kunsteducatie (joint degree);deeltijd onderwijs;man;11;12;11;12;0
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;49501;M Kunsteducatie (joint degree);deeltijd onderwijs;vrouw;25;23;24;28;0
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45262;M Leraar Engels;deeltijd onderwijs;man;8;9;10;16;16
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45262;M Leraar Engels;deeltijd onderwijs;vrouw;32;31;28;27;24
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45263;M Leraar Wiskunde;deeltijd onderwijs;man;13;19;27;34;28
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45263;M Leraar Wiskunde;deeltijd onderwijs;vrouw;26;23;19;18;18
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45265;M Leraar Duits;deeltijd onderwijs;man;13;9;7;1;3
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45265;M Leraar Duits;deeltijd onderwijs;vrouw;22;17;14;16;16
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45269;M Leraar Nederlands;deeltijd onderwijs;man;8;7;6;5;12
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45269;M Leraar Nederlands;deeltijd onderwijs;vrouw;32;33;38;33;29
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45272;M Leraar Natuurkunde;deeltijd onderwijs;man;15;16;16;19;23
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45272;M Leraar Natuurkunde;deeltijd onderwijs;vrouw;6;5;6;4;1
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45275;M Leraar Algemene Economie;deeltijd onderwijs;man;24;25;27;28;30
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45275;M Leraar Algemene Economie;deeltijd onderwijs;vrouw;14;12;17;22;19
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45276;M Leraar Fries;deeltijd onderwijs;man;1;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;master;31FR;NHL Stenden Hogeschool;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45276;M Leraar Fries;deeltijd onderwijs;vrouw;1;1;3;3;4
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;deeltijd onderwijs;man;0;0;0;7;10
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;deeltijd onderwijs;vrouw;0;0;0;3;8
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;voltijd onderwijs;man;20;29;42;44;58
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;voltijd onderwijs;vrouw;15;32;39;54;56
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);80131;Ad Zorg en Technologie;duaal onderwijs;man;0;3;3;0;0
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);80131;Ad Zorg en Technologie;duaal onderwijs;vrouw;0;2;2;0;0
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);80132;Ad ICT;deeltijd onderwijs;man;0;10;2;0;0
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);80132;Ad ICT;voltijd onderwijs;man;0;93;130;120;146
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);80132;Ad ICT;voltijd onderwijs;vrouw;0;7;13;9;18
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;man;15;17;20;23;21
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;vrouw;10;11;19;15;12
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;man;337;316;287;317;301
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;vrouw;288;251;248;251;266
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;man;20;12;9;12;17
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;vrouw;127;112;99;92;112
