PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;duaal onderwijs;man;16;6;2;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;duaal onderwijs;vrouw;13;4;3;2;1
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;781;842;838;877;929
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;405;437;435;418;434
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;man;173;176;158;160;165
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;vrouw;59;59;56;57;66
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;duaal onderwijs;man;75;34;18;13;4
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;duaal onderwijs;vrouw;27;12;6;5;2
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;2194;2164;1993;1963;2035
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;843;800;774;773;769
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;man;28;26;26;21;17
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;vrouw;67;55;41;36;29
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;duaal onderwijs;man;19;8;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;duaal onderwijs;vrouw;12;3;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;254;244;245;247;237
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;518;536;516;558;595
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34406;B Accountancy;duaal onderwijs;man;19;15;12;5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34406;B Accountancy;duaal onderwijs;vrouw;13;10;6;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;316;338;285;296;334
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;141;151;118;134;160
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;man;231;253;227;252;275
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;vrouw;144;150;135;167;192
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;45;45;47;39;36
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;112;121;105;104;103
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;326;307;278;267;264
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;602;654;651;599;611
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;man;21;17;14;17;20
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;vrouw;68;54;59;60;51
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;man;199;189;201;184;191
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;vrouw;1018;1036;964;897;944
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;deeltijd onderwijs;man;27;27;40;50;55
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;deeltijd onderwijs;vrouw;58;71;80;98;133
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;man;622;581;643;693;776
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;vrouw;1655;1587;1845;2145;2511
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;deeltijd onderwijs;man;5;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;deeltijd onderwijs;vrouw;2;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;man;300;355;365;345;342
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;vrouw;179;194;211;192;192
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;249;224;208;204;214
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;vrouw;121;126;122;146;143
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;duaal onderwijs;man;21;13;8;5;2
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;duaal onderwijs;vrouw;19;10;6;5;6
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;1179;1029;826;783;743
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;438;398;334;309;297
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;man;377;398;367;348;340
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;vrouw;80;75;60;55;51
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;man;1;1;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;vrouw;5;2;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;571;576;548;526;596
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;1142;1223;1141;1156;1419
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;599;641;688;733;804
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;379;400;403;378;359
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;62;63;54;58;70
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;140;123;111;115;130
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;man;40;25;31;25;28
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;vrouw;110;96;89;71;70
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;652;588;525;487;462
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;2268;2115;1855;1757;1777
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;man;44;51;51;39;32
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;vrouw;76;90;85;80;71
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;man;356;330;315;329;318
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;vrouw;883;881;835;821;865
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;man;11;9;9;12;13
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;vrouw;68;69;76;110;148
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;man;49;46;46;45;40
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;vrouw;770;717;716;737;804
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;42;47;45;51;55
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;165;181;191;229;237
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;143;149;143;176;213
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;969;1014;1061;1142;1280
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;man;631;547;504;620;731
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;vrouw;467;438;420;480;585
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34572;B Opleiding tot Oefentherapeut-Mensendieck;voltijd onderwijs;man;160;146;112;86;65
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34572;B Opleiding tot Oefentherapeut-Mensendieck;voltijd onderwijs;vrouw;239;199;144;110;92
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;man;82;81;77;73;74
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;vrouw;398;391;356;311;324
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;man;158;186;180;162;193
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;vrouw;642;628;654;639;696
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;18;23;21;30;35
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;56;64;72;86;101
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;85;99;103;109;126
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;520;497;519;507;526
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;man;579;593;595;575;669
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;vrouw;250;258;278;270;295
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;man;0;0;6;12;14
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;vrouw;0;0;10;19;27
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;voltijd onderwijs;man;0;0;4;6;10
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;voltijd onderwijs;vrouw;0;0;11;11;11
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;man;61;59;62;56;51
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;vrouw;110;113;102;114;107
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;voltijd onderwijs;man;122;123;137;124;145
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;voltijd onderwijs;vrouw;262;281;289;279;303
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35196;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans;deeltijd onderwijs;man;16;18;17;14;14
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35196;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans;deeltijd onderwijs;vrouw;26;38;36;42;42
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35196;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans;voltijd onderwijs;man;21;25;23;16;10
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35196;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans;voltijd onderwijs;vrouw;57;52;52;39;39
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;deeltijd onderwijs;man;26;27;33;38;41
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;deeltijd onderwijs;vrouw;17;10;10;15;18
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;voltijd onderwijs;man;144;178;153;168;205
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;voltijd onderwijs;vrouw;80;91;85;90;87
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;deeltijd onderwijs;man;56;55;57;57;49
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;deeltijd onderwijs;vrouw;141;161;172;154;140
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;voltijd onderwijs;man;21;23;22;23;31
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;voltijd onderwijs;vrouw;87;99;85;80;88
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35199;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde;deeltijd onderwijs;man;10;12;7;10;10
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35199;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde;deeltijd onderwijs;vrouw;4;4;6;8;9
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35199;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde;voltijd onderwijs;man;27;36;35;30;27
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35199;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde;voltijd onderwijs;vrouw;16;22;27;26;31
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35201;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde;deeltijd onderwijs;man;18;16;14;16;18
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35201;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde;deeltijd onderwijs;vrouw;15;10;5;10;12
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35201;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde;voltijd onderwijs;man;80;81;82;83;77
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35201;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde;voltijd onderwijs;vrouw;39;46;54;52;54
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;deeltijd onderwijs;man;48;50;40;34;32
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;deeltijd onderwijs;vrouw;22;27;17;15;19
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;voltijd onderwijs;man;88;89;91;81;73
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;voltijd onderwijs;vrouw;43;53;56;71;70
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35203;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Bedrijfseconomie;deeltijd onderwijs;man;24;19;10;6;4
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35203;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Bedrijfseconomie;deeltijd onderwijs;vrouw;11;9;10;5;5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35203;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Bedrijfseconomie;voltijd onderwijs;man;58;68;75;59;38
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35203;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Bedrijfseconomie;voltijd onderwijs;vrouw;30;48;41;37;25
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35204;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek;deeltijd onderwijs;man;1;1;1;1;1
