PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;vrouw;9;13;14;8;8
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;man;174;212;193;184;163
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;vrouw;102;109;99;94;100
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;man;7;12;10;9;5
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;vrouw;1;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;man;64;79;80;92;96
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;vrouw;2;8;2;7;6
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;man;19;35;14;24;12
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;vrouw;1;8;4;3;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;man;16;11;15;6;6
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;vrouw;0;1;1;0;0
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;man;99;116;112;110;108
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;vrouw;5;3;3;8;2
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;man;45;35;30;23;32
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;vrouw;14;14;14;12;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;man;45;44;48;36;29
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;vrouw;17;22;21;8;16
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;man;49;51;51;47;66
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;vrouw;92;91;105;98;105
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;man;10;12;13;5;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;man;85;107;108;98;106
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;vrouw;10;10;13;14;12
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39215;B Bio-informatica;voltijd onderwijs;man;23;27;22;16;12
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39215;B Bio-informatica;voltijd onderwijs;vrouw;6;16;12;3;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39280;B Built Environment;voltijd onderwijs;man;123;120;117;116;120
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);39280;B Built Environment;voltijd onderwijs;vrouw;42;39;50;42;50
Groningen;0014;Groningen;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;vrouw;24;26;17;14;18
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;17;16;13;35;29
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;55;61;71;83;94
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;man;2;1;2;1;2
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;vrouw;1;0;1;2;1
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35525;B International Teacher Education for Secondary Schools;voltijd onderwijs;man;0;0;5;12;23
Groningen;0014;Groningen;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);35525;B International Teacher Education for Secondary Schools;voltijd onderwijs;vrouw;0;0;5;13;36
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;deeltijd onderwijs;man;0;0;0;4;3
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;deeltijd onderwijs;vrouw;0;0;0;2;3
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;voltijd onderwijs;man;8;8;17;8;18
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;voltijd onderwijs;vrouw;9;9;16;21;22
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);80131;Ad Zorg en Technologie;duaal onderwijs;man;0;1;0;0;0
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);80131;Ad Zorg en Technologie;duaal onderwijs;vrouw;0;1;0;0;0
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);80132;Ad ICT;deeltijd onderwijs;man;0;6;0;0;0
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);80132;Ad ICT;voltijd onderwijs;man;0;41;31;23;50
Limburg;0917;Heerlen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);80132;Ad ICT;voltijd onderwijs;vrouw;0;6;4;1;7
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;man;2;4;4;1;1
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;vrouw;2;2;2;0;1
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;man;57;50;49;48;40
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;vrouw;51;31;63;50;73
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;man;3;1;2;6;5
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;vrouw;31;23;19;23;43
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;6;10;10;10;9
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;39;55;83;48;51
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;5;1;1;1;0
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;18;4;3;1;3
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;10;28;29;30;42
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;125;165;178;174;160
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;man;66;141;104;83;116
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;vrouw;104;150;123;120;100
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;man;29;13;11;17;13
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;vrouw;110;108;106;96;94
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;man;0;1;1;1;1
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;vrouw;53;40;30;46;37
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30008;B Applied Science;voltijd onderwijs;man;53;56;63;48;68
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30008;B Applied Science;voltijd onderwijs;vrouw;46;43;36;38;35
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;man;126;120;146;95;87
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;vrouw;8;13;9;5;2
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30039;B Mens en Techniek;voltijd onderwijs;man;17;20;14;18;19
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30039;B Mens en Techniek;voltijd onderwijs;vrouw;26;18;30;15;23
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30107;B Engineering;deeltijd onderwijs;man;9;22;33;32;17
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30107;B Engineering;deeltijd onderwijs;vrouw;0;2;0;0;1
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30107;B Engineering;voltijd onderwijs;man;118;101;120;100;121
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);30107;B Engineering;voltijd onderwijs;vrouw;6;8;8;6;10
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);39280;B Built Environment;voltijd onderwijs;man;64;79;70;70;81
Limburg;0917;Heerlen;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);39280;B Built Environment;voltijd onderwijs;vrouw;24;17;17;28;26
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;82;117;98;80;87
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;67;67;64;55;72
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;man;108;122;115;104;133
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;vrouw;216;205;208;199;180
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;man;35;36;36;27;23
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;vrouw;58;54;52;36;53
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34456;B Orientaalse Talen en Communicatie;voltijd onderwijs;man;22;32;33;24;24
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);34456;B Orientaalse Talen en Communicatie;voltijd onderwijs;vrouw;48;74;65;52;64
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;man;1;0;0;0;0
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;vrouw;43;44;37;32;37
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;deeltijd onderwijs;man;3;3;3;3;4
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;deeltijd onderwijs;vrouw;5;2;4;6;6
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;voltijd onderwijs;man;1;0;0;1;0
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;voltijd onderwijs;vrouw;2;0;1;0;0
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;man;1;0;1;3;2
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;vrouw;11;13;20;12;15
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;man;6;1;6;3;1
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;vrouw;5;8;4;7;5
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;30099;B Interdisciplinary Arts;voltijd onderwijs;man;1;5;2;3;1
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;30099;B Interdisciplinary Arts;voltijd onderwijs;vrouw;9;12;14;13;20
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;34098;B Vertaalacademie;voltijd onderwijs;man;6;7;3;6;8
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;34098;B Vertaalacademie;voltijd onderwijs;vrouw;43;67;31;34;43
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;man;49;50;52;41;44
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;vrouw;40;41;42;48;36
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;34860;B Theater;voltijd onderwijs;man;5;7;13;8;8
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;34860;B Theater;voltijd onderwijs;vrouw;21;20;22;20;15
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;man;3;1;3;7;2
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;vrouw;10;6;6;10;15
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;man;17;22;11;17;34
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;vrouw;52;64;62;66;62
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;man;34;40;37;26;27
Limburg;0935;Maastricht;reguliere inst.;bachelor;25JX;Zuyd Hogeschool;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;vrouw;39;35;36;24;26
Limburg;0983;Venlo;reguliere inst.;associate degree;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);80091;Ad Engineering;deeltijd onderwijs;man;0;0;0;18;14
Limburg;0983;Venlo;reguliere inst.;bachelor;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);30009;B Toegepaste Biologie;voltijd onderwijs;man;20;21;21;20;26
Limburg;0983;Venlo;reguliere inst.;bachelor;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);30009;B Toegepaste Biologie;voltijd onderwijs;vrouw;19;15;30;29;24
Limburg;0983;Venlo;reguliere inst.;bachelor;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34122;B Food Innovation;voltijd onderwijs;man;7;7;8;8;10
Limburg;0983;Venlo;reguliere inst.;bachelor;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34122;B Food Innovation;voltijd onderwijs;vrouw;16;25;26;26;32
Limburg;0983;Venlo;reguliere inst.;bachelor;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;man;24;35;19;26;24
Limburg;0983;Venlo;reguliere inst.;bachelor;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;vrouw;10;7;11;23;26
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;148;138;131;168;101
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;106;81;89;99;93
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;132;139;123;151;149
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;153;154;107;176;203
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;64;81;61;51;70
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;32;31;31;23;27
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35522;B Logistics Management;deeltijd onderwijs;man;0;0;5;0;0
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35522;B Logistics Management;deeltijd onderwijs;vrouw;0;0;3;0;0
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;man;58;45;56;57;51
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;vrouw;26;19;20;18;18
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;0;0;0;0;5
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;0;0;0;0;6
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;3;5;6;5;4
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;16;14;15;11;13
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30026;B Mechatronica;voltijd onderwijs;man;41;60;38;48;44
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30026;B Mechatronica;voltijd onderwijs;vrouw;3;4;1;1;2
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;man;0;0;0;3;0
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;man;34;32;41;23;29
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;vrouw;3;3;4;0;0
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;man;49;44;46;34;47
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;vrouw;36;18;18;24;26
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34390;B Logistics Engineering;voltijd onderwijs;man;21;22;18;19;15
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34390;B Logistics Engineering;voltijd onderwijs;vrouw;6;4;6;4;4
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34479;B Informatica;voltijd onderwijs;man;36;58;55;67;86
Limburg;0983;Venlo;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34479;B Informatica;voltijd onderwijs;vrouw;3;5;11;6;5
Limburg;1883;Sittard-Geleen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80096;Ad Commercieel Management;voltijd onderwijs;man;5;0;23;26;30
Limburg;1883;Sittard-Geleen;reguliere inst.;associate degree;25JX;Zuyd Hogeschool;economie;n.v.t. (economie);80096;Ad Commercieel Management;voltijd onderwijs;vrouw;8;0;8;13;12
