PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80064;Ad Onderwijsondersteuner Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;vrouw;3;1;5;5;6
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);80052;Ad Onderwijsondersteuner Consumptieve Techniek I en II;deeltijd onderwijs;man;0;0;3;0;0
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);80052;Ad Onderwijsondersteuner Consumptieve Techniek I en II;deeltijd onderwijs;vrouw;1;0;0;0;0
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;man;10;12;11;10;4
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;vrouw;17;9;6;16;17
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;voltijd onderwijs;man;15;17;7;9;10
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;voltijd onderwijs;vrouw;51;61;36;57;55
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;deeltijd onderwijs;man;12;14;4;6;9
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;deeltijd onderwijs;vrouw;2;2;1;4;4
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;voltijd onderwijs;man;0;0;2;2;2
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;voltijd onderwijs;vrouw;0;3;6;3;5
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);39301;B Docent en kennismanager Dienstverlening en Producten;deeltijd onderwijs;man;0;0;0;4;3
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);39301;B Docent en kennismanager Dienstverlening en Producten;deeltijd onderwijs;vrouw;0;0;0;3;2
Gelderland;0289;Wageningen;reguliere inst.;master;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);44135;M Leren en Innoveren;deeltijd onderwijs;man;6;5;9;11;6
Gelderland;0289;Wageningen;reguliere inst.;master;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);44135;M Leren en Innoveren;deeltijd onderwijs;vrouw;20;19;21;25;16
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;man;9;8;4;4;3
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;vrouw;12;15;10;18;12
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80080;Ad Ondernemen;voltijd onderwijs;man;0;0;27;40;49
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80080;Ad Ondernemen;voltijd onderwijs;vrouw;0;0;11;15;13
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80026;Ad Sport, Gezondheid en Management;voltijd onderwijs;man;27;26;29;27;27
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80026;Ad Sport, Gezondheid en Management;voltijd onderwijs;vrouw;9;12;7;4;15
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80086;Ad Ervaringsdeskundigheid in Zorg en Welzijn;deeltijd onderwijs;man;13;11;19;10;10
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80086;Ad Ervaringsdeskundigheid in Zorg en Welzijn;deeltijd onderwijs;vrouw;25;24;27;29;16
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80120;Ad Sociaal Werk in de Zorg;deeltijd onderwijs;man;0;0;0;0;8
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80120;Ad Sociaal Werk in de Zorg;deeltijd onderwijs;vrouw;0;0;0;0;18
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;man;9;1;8;3;6
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;vrouw;19;23;17;40;13
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;man;0;3;2;1;2
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;0;57;41;28;24
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80027;Ad Muziek (dirigent Hafabra);voltijd onderwijs;man;1;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80027;Ad Muziek (dirigent Hafabra);voltijd onderwijs;vrouw;0;0;1;0;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;man;5;2;2;1;3
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;vrouw;3;3;4;1;1
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);80039;Ad Projectleider Techniek;deeltijd onderwijs;man;69;35;4;72;63
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);80039;Ad Projectleider Techniek;deeltijd onderwijs;vrouw;1;1;0;2;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);80077;Ad Systeemspecialist Automotive;deeltijd onderwijs;man;0;0;6;4;1
Groningen;0014;Groningen;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);80166;Ad Didactisch Educatief Professional;deeltijd onderwijs;man;0;0;0;0;11
Groningen;0014;Groningen;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;onderwijs;n.v.t. (onderwijs);80166;Ad Didactisch Educatief Professional;deeltijd onderwijs;vrouw;0;0;0;0;11
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;292;250;228;213;242
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;223;185;145;146;165
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;6;13;8;7;8
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;5;8;3;5;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;154;170;226;228;186
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;57;62;63;92;57
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;man;15;9;11;10;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;vrouw;7;2;3;4;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;duaal onderwijs;man;6;12;17;10;18
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;duaal onderwijs;vrouw;5;2;1;3;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;131;164;161;171;162
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;46;92;91;99;75
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;47;51;58;63;62
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;156;184;182;204;188
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;36;46;49;40;40
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;21;16;14;16;17
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;man;2;9;4;5;6
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;vrouw;3;8;3;5;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;man;72;72;64;57;55
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;vrouw;116;120;140;93;118
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;5;5;8;6;2
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;14;13;15;13;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;35;59;56;52;52
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;70;94;99;79;88
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;man;7;8;1;2;1
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;vrouw;10;27;10;16;6
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;man;43;29;31;33;18
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;vrouw;130;125;164;120;133
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;man;33;23;24;18;21
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;vrouw;21;20;15;12;9
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;11;8;6;7;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;vrouw;1;4;11;9;5
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;107;54;95;50;73
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;22;24;31;23;23
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;man;58;55;56;72;97
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;vrouw;12;28;25;27;23
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39203;B Vastgoed en Makelaardij;voltijd onderwijs;man;58;91;79;109;159
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39203;B Vastgoed en Makelaardij;voltijd onderwijs;vrouw;30;42;38;48;67
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;man;8;7;2;3;2
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;vrouw;9;11;11;9;13
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;71;81;60;73;96
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;153;151;155;151;194
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;92;102;92;84;75
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;49;42;49;26;54
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;18;20;22;16;21
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;35;41;55;71;53
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;57;119;91;74;94
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;270;373;320;333;344
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;man;0;0;0;0;6
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;vrouw;0;0;0;0;9
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;man;31;41;36;35;39
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;vrouw;113;116;110;114;108
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;duaal onderwijs;man;1;2;3;2;2
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;duaal onderwijs;vrouw;13;13;19;13;10
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;voltijd onderwijs;man;8;4;3;10;14
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;voltijd onderwijs;vrouw;10;20;21;22;21
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;19;6;6;6;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;116;35;20;42;35
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;3;14;17;19;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;22;133;97;85;90
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;38;27;24;29;38
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;356;316;326;309;363
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34561;B Medisch Beeldvormende en Radiotherapeutische Technieken;voltijd onderwijs;man;23;21;33;26;24
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34561;B Medisch Beeldvormende en Radiotherapeutische Technieken;voltijd onderwijs;vrouw;90;107;77;87;120
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;man;107;94;104;103;113
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;vrouw;136;151;140;138;142
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;man;3;4;1;2;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;vrouw;35;38;39;43;36
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;deeltijd onderwijs;man;0;1;1;0;1
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;deeltijd onderwijs;vrouw;5;4;10;10;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;man;0;0;2;1;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;vrouw;57;58;68;52;57
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;man;5;9;15;16;18
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;vrouw;76;108;95;99;114
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;27;52;62;67;74
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;129;117;153;142;224
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;vrouw;1;0;0;1;0
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;man;2;3;3;4;2
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;vrouw;14;15;20;12;16
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;man;5;2;2;5;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;vrouw;8;6;7;2;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;man;83;64;56;61;93
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;vrouw;43;39;40;31;70
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;man;26;25;22;25;32
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;vrouw;19;21;19;22;9
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;man;4;1;2;3;1
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;vrouw;2;15;7;10;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;man;12;13;24;9;16
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;vrouw;33;52;33;37;42
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;man;26;10;31;8;17
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;vrouw;63;55;78;76;72
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;man;25;23;16;21;14
